iter	RMSE
1665	1.417748327
1666	1.417748112
1667	1.417747805
1668	1.41774758
1669	1.417747328
1670	1.417747106
1671	1.417746673
1672	1.417746498
1673	1.417746344
1674	1.417746054
1675	1.417745478
1676	1.417745242
1677	1.417745073
1678	1.417744877
1679	1.41774463
1680	1.417744463
1681	1.417744233
1682	1.417744109
1683	1.417744023
1684	1.417743821
1685	1.417743454
1686	1.417743071
1687	1.417742852
1688	1.417742238
1689	1.4177421
1690	1.417741805
1691	1.41774133
1692	1.417741279
1693	1.41774102
1694	1.417740767
1695	1.417740576
1696	1.417740418
1697	1.417740234
1698	1.417740104
1699	1.417739979
1700	1.417739765
1701	1.417739261
1702	1.417739009
1703	1.417738878
1704	1.417738141
1705	1.417737642
1706	1.417737506
1707	1.417737122
1708	1.417737086
1709	1.417736893
1710	1.417736354
1711	1.41773574
1712	1.417735629
1713	1.417735151
1714	1.417734875
1715	1.417734694
1716	1.41773451
1717	1.41773424
1718	1.417733698
1719	1.417733268
1720	1.417733187
1721	1.417732965
1722	1.417732794
1723	1.417732703
1724	1.417732445
1725	1.417732112
1726	1.417731948
1727	1.417731733
1728	1.417731257
1729	1.417730767
1730	1.417730699
1731	1.417730526
1732	1.417730294
1733	1.417730171
1734	1.417730078
1735	1.417729792
1736	1.417729517
1737	1.417729391
1738	1.417729214
1739	1.417728853
1740	1.417728502
1741	1.417728418
1742	1.417728159
1743	1.417728041
1744	1.417727773
1745	1.417727603
1746	1.41772725
1747	1.417726999
1748	1.41772685
1749	1.417726342
1750	1.417726153
1751	1.417725911
1752	1.417725827
1753	1.417725585
1754	1.41772538
1755	1.41772522
1756	1.417725064
1757	1.417724868
1758	1.417724612
1759	1.417724356
1760	1.417724215
1761	1.41772406
1762	1.417723727
1763	1.417723618
1764	1.41772345
1765	1.417723287
1766	1.417722997
1767	1.417722718
1768	1.417722646
1769	1.417722576
1770	1.417722237
1771	1.41772192
1772	1.417721535
1773	1.417721361
1774	1.41772108
1775	1.417720922
1776	1.417720753
1777	1.417720645
1778	1.417720095
1779	1.417720013
1780	1.417719668
1781	1.417719503
1782	1.417719283
1783	1.417718959
1784	1.417718906
1785	1.417718316
1786	1.417718213
1787	1.417717905
1788	1.417717439
1789	1.41771704
1790	1.417716861
1791	1.417716489
1792	1.417716371
1793	1.41771625
1794	1.417715952
1795	1.417715901
1796	1.41771548
1797	1.417715351
1798	1.417715146
1799	1.417714972
1800	1.417714842
1801	1.417714784
1802	1.417714664
1803	1.41771451
1804	1.417714231
1805	1.417714088
1806	1.417713671
1807	1.417713448
1808	1.417713196
1809	1.417713128
1810	1.417713015
1811	1.417712915
1812	1.417712611
1813	1.417712508
1814	1.417712388
1815	1.417712112
1816	1.417711993
1817	1.417711831
1818	1.417711682
1819	1.417711253
1820	1.417711101
1821	1.417710966
1822	1.417710887
1823	1.417710664
1824	1.417710098
1825	1.417710018
1826	1.417709641
1827	1.41770951
1828	1.41770943
1829	1.417709135
1830	1.417708959
1831	1.417708621
1832	1.41770849
1833	1.417708356
1834	1.417708126
1835	1.417708053
1836	1.417707851
1837	1.417707571
1838	1.417707494
1839	1.417707199
1840	1.417707112
1841	1.417706991
1842	1.417706724
1843	1.417706651
1844	1.417706367
1845	1.417706092
1846	1.417705702
1847	1.417705597
1848	1.417705286
1849	1.417705184
1850	1.417705111
1851	1.417704745
1852	1.417704628
1853	1.41770455
1854	1.41770447
1855	1.417704377
1856	1.4177043
1857	1.417704222
1858	1.417704152
1859	1.417703844
1860	1.417703772
1861	1.417703722
1862	1.417703644
1863	1.417703445
1864	1.417703083
1865	1.41770285
1866	1.417702606
1867	1.417702453
1868	1.417702277
1869	1.417701922
1870	1.417701799
1871	1.417701451
1872	1.417701346
1873	1.417701147
1874	1.417700985
1875	1.417700891
1876	1.417700795
1877	1.41770046
1878	1.4177002
1879	1.417700148
1880	1.417699836
1881	1.417699771
1882	1.417699576
1883	1.41769949
1884	1.417699158
1885	1.417698823
1886	1.417698694
1887	1.417698557
1888	1.417698271
1889	1.417698175
1890	1.417698102
1891	1.417698022
1892	1.417697933
1893	1.417697633
1894	1.417697211
1895	1.417697137
1896	1.417697003
1897	1.417696876
1898	1.417696816
1899	1.417696753
1900	1.417696623
1901	1.417696489
1902	1.41769637
1903	1.417696166
1904	1.417695975
1905	1.417695804
1906	1.417695626
1907	1.417695579
1908	1.417695464
1909	1.417695279
1910	1.417695222
1911	1.417695078
1912	1.417694902
1913	1.417694839
1914	1.417694776
1915	1.417694511
1916	1.417694244
1917	1.417694089
1918	1.417693812
1919	1.417693503
1920	1.417693326
1921	1.417693263
1922	1.417693125
1923	1.417693073
1924	1.417692854
1925	1.417692767
1926	1.417692724
1927	1.417692497
1928	1.417692444
1929	1.417692394
1930	1.417692142
1931	1.417692022
1932	1.417691939
1933	1.417691724
1934	1.41769168
1935	1.417691618
1936	1.417691392
1937	1.417691143
1938	1.417691067
1939	1.417691017
1940	1.417690736
1941	1.417690677
1942	1.417690627
1943	1.41769046
1944	1.417690396
1945	1.417690301
1946	1.417690242
1947	1.417690002
1948	1.417689931
1949	1.417689697
1950	1.417689658
1951	1.417689546
1952	1.41768949
1953	1.417689344
1954	1.417689277
1955	1.417689237
1956	1.417689155
1957	1.41768906
1958	1.417688971
1959	1.417688876
1960	1.417688644
1961	1.417688587
1962	1.417688548
1963	1.417688402
1964	1.417688334
1965	1.417688187
1966	1.417688043
1967	1.417687972
1968	1.417687859
1969	1.417687823
1970	1.417687738
1971	1.417687673
1972	1.417687442
1973	1.4176872
1974	1.417687145
1975	1.417687041
1976	1.41768698
1977	1.417686881
1978	1.417686849
1979	1.417686557
1980	1.417686534
1981	1.417686216
1982	1.417686068
1983	1.41768596
1984	1.417685894
1985	1.417685852
1986	1.417685788
1987	1.417685736
1988	1.417685691
1989	1.417685649
1990	1.417685609
1991	1.417685565
1992	1.417685535
1993	1.417685361
1994	1.417685343
1995	1.417685118
1996	1.417685057
1997	1.417685043
1998	1.417684993
1999	1.417684903
2000	1.417684774
2001	1.417684701
2002	1.417684492
2003	1.417684377
2004	1.417684205
2005	1.417684153
2006	1.417684056
2007	1.417684007
2008	1.417683965
2009	1.417683791
2010	1.417683727
2011	1.417683693
2012	1.417683639
2013	1.41768358
2014	1.417683551
2015	1.417683463
2016	1.41768341
2017	1.417683291
2018	1.41768324
2019	1.41768312
2020	1.417683073
2021	1.417683017
2022	1.417682984
2023	1.417682888
2024	1.417682873
2025	1.417682743
2026	1.417682681
2027	1.417682518
2028	1.417682495
2029	1.417682178
2030	1.417682156
2031	1.41768213
2032	1.417682114
2033	1.417681881
2034	1.417681854
2035	1.417681823
2036	1.417681805
2037	1.417681694
2038	1.417681601
2039	1.417681367
2040	1.417681247
2041	1.417681203
2042	1.417681161
2043	1.417681114
2044	1.417680998
2045	1.417680922
2046	1.417680819
2047	1.417680779
2048	1.417680444
2049	1.417680289
2050	1.417680198
2051	1.417680162
2052	1.417680121
2053	1.417680078
2054	1.417680017
2055	1.41767999
2056	1.41767985
2057	1.417679793
2058	1.417679686
2059	1.417679655
2060	1.41767939
2061	1.417679314
2062	1.41767928
2063	1.417679144
2064	1.417679094
2065	1.417679067
2066	1.41767904
2067	1.417678938
2068	1.417678864
2069	1.41767883
2070	1.417678819
2071	1.417678795
2072	1.417678757
2073	1.417678673
2074	1.417678556
2075	1.417678471
2076	1.417678452
2077	1.417678415
2078	1.417678305
2079	1.417678149
2080	1.417678045
2081	1.417678027
2082	1.417677845
2083	1.417677713
2084	1.417677698
2085	1.417677567
2086	1.417677531
2087	1.417677425
2088	1.417677316
2089	1.41767726
2090	1.41767711
2091	1.417676924
2092	1.417676852
2093	1.417676834
2094	1.417676639
2095	1.41767654
2096	1.417676506
2097	1.41767642
2098	1.417676278
2099	1.417676147
2100	1.417676124
2101	1.417676112
2102	1.417676044
2103	1.417676019
2104	1.41767601
2105	1.417675906
2106	1.41767588
2107	1.417675767
2108	1.417675707
2109	1.417675675
2110	1.417675651
2111	1.417675625
2112	1.417675598
2113	1.417675567
2114	1.417675524
2115	1.417675494
2116	1.417675369
2117	1.417675088
2118	1.417674949
2119	1.417674929
2120	1.417674869
2121	1.417674846
2122	1.417674666
2123	1.417674443
2124	1.417674177
2125	1.417674134
2126	1.417674105
2127	1.417673995
2128	1.417673892
2129	1.417673769
2130	1.417673707
2131	1.417673624
2132	1.41767358
2133	1.417673492
2134	1.41767348
2135	1.417673457
2136	1.417673407
2137	1.417673385
2138	1.417673358
2139	1.417673324
2140	1.417673244
2141	1.417673229
2142	1.417672921
2143	1.417672897
2144	1.417672828
2145	1.417672797
2146	1.417672717
2147	1.417672692
2148	1.417672678
2149	1.417672644
2150	1.417672602
2151	1.417672557
2152	1.417672469
2153	1.417672429
2154	1.417672375
2155	1.417672273
2156	1.417672247
2157	1.41767209
2158	1.417672069
2159	1.417672044
2160	1.41767201
2161	1.417671967
2162	1.417671804
2163	1.417671587
2164	1.417671569
2165	1.417671485
2166	1.417671463
2167	1.417671442
2168	1.417671401
2169	1.417671382
2170	1.417671361
2171	1.417671339
2172	1.417671042
2173	1.417670991
2174	1.41767094
2175	1.417670908
2176	1.417670903
2177	1.417670883
2178	1.417670796
2179	1.417670692
2180	1.417670648
2181	1.417670632
2182	1.417670529
2183	1.417670511
2184	1.417670298
2185	1.417670118
2186	1.417669959
2187	1.41766992
2188	1.4176699
2189	1.417669894
2190	1.417669802
2191	1.417669775
2192	1.417669617
2193	1.417669601
2194	1.417669424
2195	1.417669405
2196	1.417669356
2197	1.417669338
2198	1.417669325
2199	1.4176693
2200	1.417669096
2201	1.417669075
2202	1.417669055
2203	1.417668976
2204	1.417668957
2205	1.417668926
2206	1.417668916
2207	1.417668774
2208	1.417668605
2209	1.417668433
2210	1.417668422
2211	1.417668417
2212	1.417668404
2213	1.417668351
2214	1.417668187
2215	1.417668148
2216	1.417668009
2217	1.417667913
2218	1.4176679
2219	1.417667799
2220	1.417667724
2221	1.417667607
2222	1.417667482
2223	1.417667473
2224	1.417667466
2225	1.417667292
2226	1.417667214
2227	1.41766709
2228	1.41766706
2229	1.417666984
2230	1.417666913
2231	1.417666812
2232	1.417666798
2233	1.417666672
2234	1.417666665
2235	1.417666596
2236	1.417666516
2237	1.417666501
2238	1.417666468
2239	1.417666406
2240	1.417666305
2241	1.417666186
2242	1.417666172
2243	1.417666165
2244	1.417666152
2245	1.417666087
2246	1.417666013
2247	1.417665988
2248	1.41766591
2249	1.417665862
2250	1.417665851
2251	1.417665683
2252	1.417665493
2253	1.417665464
2254	1.417665414
2255	1.417665404
2256	1.417665356
2257	1.417665328
2258	1.417665311
2259	1.417665301
2260	1.417665237
2261	1.417665178
2262	1.417665096
2263	1.417665061
2264	1.417664928
2265	1.417664864
2266	1.417664854
2267	1.417664654
2268	1.417664638
2269	1.417664583
2270	1.417664568
2271	1.417664557
2272	1.417664279
2273	1.417664206
2274	1.417664146
2275	1.417664141
2276	1.417664128
2277	1.41766405
2278	1.417664037
2279	1.417664022
2280	1.41766401
2281	1.417663903
2282	1.417663798
2283	1.417663731
2284	1.417663711
2285	1.417663616
2286	1.417663574
2287	1.417663524
2288	1.417663498
2289	1.417663451
2290	1.417663303
2291	1.417663278
2292	1.417663258
2293	1.417663231
2294	1.417663167
2295	1.41766308
2296	1.417663027
2297	1.417662991
2298	1.417662746
2299	1.417662666
2300	1.417662648
2301	1.417662623
2302	1.41766261
2303	1.41766256
2304	1.417662436
2305	1.417662421
2306	1.41766241
2307	1.4176624
2308	1.417662294
2309	1.417662272
2310	1.417662144
2311	1.417662122
2312	1.417662112
2313	1.417662098
2314	1.417662085
2315	1.417662074
2316	1.417662051
2317	1.417662036
2318	1.417662007
2319	1.417661975
2320	1.417661946
2321	1.417661936
2322	1.417661916
2323	1.417661889
2324	1.417661881
2325	1.417661827
2326	1.417661809
2327	1.417661552
2328	1.417661538
2329	1.417661473
2330	1.417661356
2331	1.417661241
2332	1.417661161
2333	1.41766113
2334	1.417661009
2335	1.417660977
2336	1.417660891
2337	1.417660868
2338	1.417660858
2339	1.417660702
2340	1.417660691
2341	1.417660684
2342	1.417660678
2343	1.417660652
2344	1.417660645
2345	1.417660598
2346	1.417660545
2347	1.417660524
2348	1.417660494
2349	1.417660481
2350	1.417660402
2351	1.417660374
2352	1.4176603
2353	1.417660279
2354	1.417660217
2355	1.417660208
2356	1.417660205
2357	1.417660196
2358	1.417660094
2359	1.417660069
2360	1.417660001
2361	1.41765987
2362	1.417659765
2363	1.417659744
2364	1.417659708
2365	1.417659692
2366	1.417659687
2367	1.417659677
2368	1.417659563
2369	1.417659543
2370	1.417659526
2371	1.41765934
2372	1.417659201
2373	1.417659155
2374	1.417658974
2375	1.417658939
2376	1.417658845
2377	1.417658837
2378	1.417658786
2379	1.417658782
2380	1.417658707
2381	1.417658617
2382	1.417658607
2383	1.417658567
2384	1.417658561
2385	1.417658553
2386	1.417658448
2387	1.417658442
2388	1.417658278
2389	1.417658097
2390	1.417658089
2391	1.417658081
2392	1.417658072
2393	1.41765807
2394	1.417658044
2395	1.417658028
2396	1.417657925
2397	1.417657841
2398	1.417657823
2399	1.417657761
2400	1.417657751
2401	1.417657746
2402	1.417657664
2403	1.417657635
2404	1.417657617
2405	1.417657571
2406	1.417657564
2407	1.417657545
2408	1.417657539
2409	1.417657537
2410	1.417657532
2411	1.417657517
2412	1.417657505
2413	1.41765749
2414	1.41765741
2415	1.417657403
2416	1.41765738
2417	1.417657372
2418	1.417657367
2419	1.417657261
2420	1.417657242
2421	1.417657235
2422	1.417657107
2423	1.417657079
2424	1.417656961
2425	1.417656898
2426	1.417656892
2427	1.417656845
2428	1.417656791
2429	1.417656782
2430	1.417656776
2431	1.417656771
2432	1.417656766
2433	1.417656615
2434	1.417656593
2435	1.417656556
2436	1.417656545
2437	1.417656503
2438	1.417656494
2439	1.417656487
2440	1.417656393
2441	1.417656329
2442	1.417656322
2443	1.417656315
2444	1.417656308
2445	1.417656289
2446	1.417656283
2447	1.417656066
2448	1.417656021
2449	1.41765601
2450	1.417656001
2451	1.417655994
2452	1.417655965
2453	1.4176559
2454	1.417655892
2455	1.417655871
2456	1.417655838
2457	1.417655777
2458	1.417655741
2459	1.417655671
2460	1.417655663
2461	1.417655659
2462	1.417655533
2463	1.417655529
2464	1.417655523
2465	1.417655521
2466	1.417655481
2467	1.417655444
2468	1.417655411
2469	1.417655406
2470	1.417655229
2471	1.417655223
2472	1.417655218
2473	1.417655151
2474	1.417654997
2475	1.417654986
2476	1.417654932
2477	1.417654928
2478	1.417654924
2479	1.417654917
2480	1.417654902
2481	1.417654818
2482	1.417654786
2483	1.417654667
2484	1.417654659
2485	1.417654616
2486	1.41765451
2487	1.417654505
2488	1.4176545
2489	1.41765448
2490	1.417654451
2491	1.417654406
2492	1.417654327
2493	1.417654311
2494	1.417654294
2495	1.417654291
2496	1.417654281
2497	1.417654279
2498	1.417654276
2499	1.417654271
2500	1.417654228
2501	1.417654209
2502	1.417654172
2503	1.417654169
2504	1.417654162
2505	1.417654116
2506	1.417654112
2507	1.417654107
2508	1.417654103
2509	1.417654069
2510	1.417654066
2511	1.417654061
2512	1.417653971
2513	1.417653868
2514	1.417653787
2515	1.417653783
2516	1.41765376
2517	1.417653723
2518	1.417653721
2519	1.417653685
2520	1.417653669
2521	1.417653575
2522	1.417653573
2523	1.417653556
2524	1.417653423
2525	1.417653405
2526	1.417653401
2527	1.417653397
2528	1.417653394
2529	1.41765336
2530	1.417653331
2531	1.417653306
2532	1.417653254
2533	1.417653173
2534	1.417653169
2535	1.417653166
2536	1.417653142
2537	1.417653139
2538	1.417653124
2539	1.417653118
2540	1.417653114
2541	1.4176531
2542	1.417653061
2543	1.417653058
2544	1.417653054
2545	1.417653033
2546	1.417653029
2547	1.417653025
2548	1.417653023
2549	1.417652991
2550	1.417652976
2551	1.417652973
2552	1.41765297
2553	1.417652953
2554	1.417652949
2555	1.417652908
2556	1.417652895
2557	1.417652798
2558	1.417652724
2559	1.417652715
2560	1.417652711
2561	1.417652699
2562	1.417652612
2563	1.417652603
2564	1.41765257
2565	1.417652537
2566	1.417652534
2567	1.417652515
2568	1.417652466
2569	1.417652463
2570	1.417652436
2571	1.417652433
2572	1.41765243
2573	1.417652428
2574	1.41765242
2575	1.417652409
2576	1.417652389
2577	1.417652376
2578	1.417652345
2579	1.417652308
2580	1.417652301
2581	1.417652299
2582	1.417652205
2583	1.41765215
2584	1.417652121
2585	1.417652117
2586	1.417652114
2587	1.417652111
2588	1.417652097
2589	1.417652094
2590	1.41765206
2591	1.417652049
2592	1.417652013
2593	1.41765201
2594	1.417651957
2595	1.417651949
2596	1.417651946
2597	1.417651914
2598	1.417651848
2599	1.417651845
2600	1.417651843
2601	1.417651821
2602	1.417651818
2603	1.417651811
2604	1.417651809
2605	1.417651806
2606	1.417651759
2607	1.417651726
2608	1.417651701
2609	1.417651689
2610	1.417651635
2611	1.417651631
2612	1.417651605
2613	1.417651529
2614	1.417651389
2615	1.417651378
2616	1.417651377
2617	1.417651374
2618	1.417651364
2619	1.417651357
2620	1.417651341
2621	1.41765132
2622	1.417651268
2623	1.417651251
2624	1.417651165
2625	1.417651087
2626	1.417651049
2627	1.417651046
2628	1.41765099
2629	1.417650977
2630	1.417650944
2631	1.417650942
2632	1.417650808
2633	1.417650805
2634	1.417650768
2635	1.417650725
2636	1.41765069
2637	1.417650687
2638	1.417650672
2639	1.41765067
2640	1.417650644
2641	1.417650557
2642	1.417650554
2643	1.417650478
2644	1.417650445
2645	1.417650442
2646	1.417650423
2647	1.41765042
2648	1.417650372
2649	1.417650365
2650	1.417650251
2651	1.417650234
2652	1.417650226
2653	1.41765019
2654	1.417650187
2655	1.41765016
2656	1.417650152
2657	1.417650095
2658	1.417650079
2659	1.417650016
2660	1.417649906
2661	1.417649904
2662	1.417649901
2663	1.417649894
2664	1.417649892
2665	1.417649887
2666	1.417649884
2667	1.417649837
2668	1.41764975
2669	1.417649748
2670	1.417649723
2671	1.41764965
2672	1.417649639
2673	1.417649636
2674	1.417649622
2675	1.41764962
2676	1.417649618
2677	1.417649616
2678	1.417649574
2679	1.417649571
2680	1.417649569
2681	1.417649567
2682	1.417649565
2683	1.417649529
2684	1.417649526
2685	1.417649524
2686	1.417649494
2687	1.41764947
2688	1.417649469
2689	1.417649467
2690	1.417649458
2691	1.417649457
2692	1.417649381
2693	1.417649348
2694	1.417649336
2695	1.417649333
2696	1.417649332
2697	1.417649321
2698	1.417649318
2699	1.417649314
2700	1.417649313
2701	1.417649312
2702	1.417649291
2703	1.417649147
2704	1.417649146
2705	1.417649138
2706	1.417649029
2707	1.417649019
2708	1.417648931
2709	1.417648929
2710	1.417648926
2711	1.417648925
2712	1.417648923
2713	1.417648921
2714	1.417648916
2715	1.417648887
2716	1.417648866
2717	1.417648828
2718	1.417648818
2719	1.417648814
2720	1.417648794
2721	1.417648793
2722	1.417648791
2723	1.41764878
2724	1.41764875
2725	1.417648741
2726	1.417648677
2727	1.417648671
2728	1.417648668
2729	1.417648666
2730	1.417648607
2731	1.417648605
2732	1.417648584
2733	1.417648583
2734	1.41764849
2735	1.417648417
2736	1.417648406
2737	1.417648387
2738	1.41764831
2739	1.417648309
2740	1.417648298
2741	1.417648297
2742	1.417648295
2743	1.417648285
2744	1.417648283
2745	1.417648271
2746	1.417648269
2747	1.417648201
2748	1.41764816
2749	1.417648158
2750	1.41764815
2751	1.417648136
2752	1.417648094
2753	1.417648092
2754	1.41764809
2755	1.417648088
2756	1.417648087
2757	1.41764805
2758	1.417648028
2759	1.417648016
2760	1.41764791
2761	1.417647909
2762	1.417647907
2763	1.417647785
2764	1.417647778
2765	1.41764777
2766	1.417647757
2767	1.417647728
2768	1.417647709
2769	1.417647685
2770	1.417647654
2771	1.417647645
2772	1.417647607
2773	1.417647606
2774	1.417647604
2775	1.417647597
2776	1.417647559
2777	1.417647459
2778	1.417647453
2779	1.417647442
2780	1.417647416
2781	1.417647405
2782	1.417647402
2783	1.417647401
2784	1.417647392
2785	1.41764739
2786	1.417647281
2787	1.417647275
2788	1.417647215
2789	1.417647148
2790	1.417647132
2791	1.41764713
2792	1.417647121
2793	1.41764712
2794	1.417647118
2795	1.417647116
2796	1.417647111
2797	1.417647109
2798	1.417647082
2799	1.417647081
2800	1.417647069
2801	1.417647068
2802	1.417647067
2803	1.417647054
2804	1.417647051
2805	1.417647036
2806	1.417646992
2807	1.41764699
2808	1.417646989
2809	1.417646988
2810	1.417646987
2811	1.417646976
2812	1.417646975
2813	1.417646934
2814	1.417646899
2815	1.417646873
2816	1.417646847
2817	1.41764684
2818	1.417646832
2819	1.417646823
2820	1.417646807
2821	1.41764674
2822	1.417646716
2823	1.417646715
2824	1.417646671
2825	1.41764667
2826	1.417646655
2827	1.417646612
2828	1.417646606
2829	1.417646593
2830	1.417646584
2831	1.417646582
2832	1.417646581
2833	1.417646555
2834	1.417646482
2835	1.417646423
2836	1.417646391
2837	1.417646371
2838	1.41764631
2839	1.417646287
2840	1.417646264
2841	1.417646262
2842	1.417646261
2843	1.417646259
2844	1.417646257
2845	1.417646145
2846	1.417646101
2847	1.417646092
2848	1.417646081
2849	1.417646073
2850	1.417646072
2851	1.41764607
2852	1.417646037
2853	1.417646036
2854	1.417646015
2855	1.417645922
2856	1.41764589
2857	1.41764589
2858	1.41764588
2859	1.417645836
2860	1.417645835
2861	1.417645804
2862	1.417645802
2863	1.417645774
2864	1.417645739
2865	1.417645738
2866	1.417645737
2867	1.417645735
2868	1.417645702
2869	1.4176457
2870	1.417645631
2871	1.417645624
2872	1.417645622
2873	1.417645602
2874	1.417645601
2875	1.4176456
2876	1.417645599
2877	1.417645598
2878	1.417645596
2879	1.417645595
2880	1.417645594
2881	1.417645585
2882	1.41764556
2883	1.417645558
2884	1.417645557
2885	1.417645509
2886	1.417645465
2887	1.417645462
2888	1.417645461
2889	1.417645458
2890	1.417645449
2891	1.417645448
2892	1.417645431
2893	1.417645398
2894	1.417645397
2895	1.417645336
2896	1.41764533
2897	1.417645329
2898	1.417645309
2899	1.417645307
2900	1.417645306
2901	1.417645305
2902	1.417645202
2903	1.417645201
2904	1.417645141
2905	1.41764514
2906	1.417645139
2907	1.417645137
2908	1.417645117
2909	1.417645115
2910	1.417645101
2911	1.417645099
2912	1.41764509
2913	1.41764506
2914	1.417645056
2915	1.417645055
2916	1.417645041
2917	1.417645037
2918	1.417645028
2919	1.41764502
2920	1.417645007
2921	1.417645006
2922	1.417644994
2923	1.417644984
2924	1.417644937
2925	1.41764493
2926	1.417644925
2927	1.4176449
2928	1.41764489
2929	1.417644889
2930	1.417644887
2931	1.417644886
2932	1.417644877
2933	1.417644876
2934	1.417644859
2935	1.417644858
2936	1.417644848
2937	1.417644831
2938	1.41764483
2939	1.41764483
2940	1.417644812
2941	1.417644792
2942	1.417644792
2943	1.417644791
2944	1.417644782
2945	1.417644737
2946	1.417644716
2947	1.417644711
2948	1.417644687
2949	1.41764468
2950	1.417644662
2951	1.417644626
2952	1.417644625
2953	1.417644604
2954	1.417644499
2955	1.417644494
2956	1.417644463
2957	1.417644445
2958	1.417644437
2959	1.417644433
2960	1.417644381
2961	1.417644381
2962	1.41764438
2963	1.417644379
2964	1.417644378
2965	1.417644369
2966	1.417644312
2967	1.41764426
2968	1.417644248
2969	1.417644183
2970	1.417644178
2971	1.41764407
2972	1.417644058
2973	1.417644045
2974	1.417644044
2975	1.417644038
2976	1.417644001
2977	1.417644001
2978	1.417643993
2979	1.417643988
2980	1.417643987
2981	1.417643986
2982	1.417643985
2983	1.417643984
2984	1.417643977
2985	1.417643976
2986	1.417643967
2987	1.417643964
2988	1.417643963
2989	1.417643963
2990	1.417643959
2991	1.417643901
2992	1.417643901
2993	1.41764389
2994	1.417643889
2995	1.417643888
2996	1.417643836
2997	1.417643799
2998	1.417643798
2999	1.417643797
3000	1.417643792
3001	1.417643777
3002	1.417643776
3003	1.417643772
3004	1.417643754
3005	1.417643754
3006	1.417643745
3007	1.417643725
3008	1.417643718
3009	1.417643707
3010	1.417643689
3011	1.417643609
3012	1.417643602
3013	1.417643584
3014	1.417643571
3015	1.417643564
3016	1.417643555
3017	1.41764353
3018	1.417643487
3019	1.417643483
3020	1.417643482
3021	1.417643451
3022	1.41764345
3023	1.417643442
3024	1.417643426
3025	1.41764338
3026	1.41764332
3027	1.417643301
3028	1.417643282
3029	1.417643201
3030	1.417643197
3031	1.417643186
3032	1.417643181
3033	1.41764318
3034	1.417643179
3035	1.417643179
3036	1.417643178
3037	1.417643166
3038	1.417643166
3039	1.417643052
3040	1.417643052
3041	1.417643023
3042	1.417643022
3043	1.417643016
3044	1.417643016
3045	1.417642984
3046	1.417642965
3047	1.417642951
3048	1.41764295
3049	1.417642868
3050	1.417642863
3051	1.417642784
3052	1.417642774
3053	1.417642768
3054	1.417642767
3055	1.417642762
3056	1.417642761
3057	1.417642753
3058	1.417642741
3059	1.417642698
3060	1.417642678
3061	1.417642663
3062	1.417642605
3063	1.417642604
3064	1.417642603
3065	1.417642588
3066	1.417642587
3067	1.417642582
3068	1.417642577
3069	1.417642576
3070	1.417642559
3071	1.417642559
3072	1.417642495
3073	1.417642453
3074	1.417642451
3075	1.417642449
3076	1.417642441
3077	1.41764244
3078	1.417642437
3079	1.417642418
3080	1.417642362
3081	1.417642361
3082	1.41764236
3083	1.417642359
3084	1.417642355
3085	1.417642342
3086	1.417642339
3087	1.417642305
3088	1.417642305
3089	1.417642262
3090	1.417642262
3091	1.417642234
3092	1.41764223
3093	1.41764223
3094	1.417642218
3095	1.41764219
3096	1.41764214
3097	1.41764214
3098	1.417642139
3099	1.417642139
3100	1.417642123
3101	1.417642122
3102	1.417642121
3103	1.417642095
3104	1.417642085
3105	1.41764205
3106	1.417642029
3107	1.417642029
3108	1.417642016
3109	1.417642015
3110	1.417642015
3111	1.417642013
3112	1.417642013
3113	1.417642006
3114	1.417641968
3115	1.417641967
3116	1.417641966
3117	1.417641963
3118	1.41764191
3119	1.417641894
3120	1.417641894
3121	1.417641871
3122	1.417641865
3123	1.417641864
3124	1.417641863
3125	1.417641848
3126	1.417641848
3127	1.417641795
3128	1.417641795
3129	1.417641787
3130	1.417641787
3131	1.41764173
3132	1.417641725
3133	1.417641724
3134	1.41764172
3135	1.417641698
3136	1.417641697
3137	1.417641672
3138	1.417641663
3139	1.417641663
3140	1.417641662
3141	1.41764165
3142	1.417641615
3143	1.417641615
3144	1.417641607
3145	1.417641577
3146	1.417641501
3147	1.417641495
3148	1.417641494
3149	1.417641492
3150	1.417641491
3151	1.417641491
3152	1.41764147
3153	1.417641469
3154	1.417641464
3155	1.417641457
3156	1.417641424
3157	1.417641405
3158	1.417641405
3159	1.417641404
3160	1.417641404
3161	1.417641403
3162	1.417641395
3163	1.417641383
3164	1.417641378
3165	1.417641344
3166	1.417641312
3167	1.417641312
3168	1.417641311
3169	1.417641305
3170	1.417641305
3171	1.417641271
3172	1.41764122
3173	1.417641219
3174	1.417641212
3175	1.417641185
3176	1.417641139
3177	1.417641135
3178	1.417641134
3179	1.417641133
3180	1.417641127
3181	1.417641122
3182	1.417641108
3183	1.417641108
3184	1.417641104
3185	1.417641091
3186	1.417641086
3187	1.417641085
3188	1.417641084
3189	1.417641074
3190	1.417641073
3191	1.417641073
3192	1.417641056
3193	1.417640989
3194	1.417640985
3195	1.417640971
3196	1.417640971
3197	1.417640967
3198	1.417640967
3199	1.417640966
3200	1.417640965
3201	1.417640964
3202	1.417640963
3203	1.417640949
3204	1.417640948
3205	1.417640947
3206	1.417640943
3207	1.417640928
3208	1.417640928
3209	1.417640927
3210	1.4176409
3211	1.417640899
3212	1.417640899
3213	1.417640878
3214	1.417640877
3215	1.417640874
3216	1.417640868
3217	1.417640785
3218	1.417640784
