iter	Passed	Remaining
3619	670	1181
3620	670	1180
3621	670	1180
3622	670	1180
3623	670	1180
3624	670	1179
3625	671	1179
3626	671	1179
3627	671	1179
3628	671	1178
3629	671	1178
3630	671	1178
3631	672	1178
3632	672	1178
3633	672	1177
3634	672	1177
3635	672	1177
3636	672	1177
3637	673	1177
3638	673	1176
3639	673	1176
3640	673	1176
3641	673	1176
3642	673	1176
3643	674	1175
3644	674	1175
3645	674	1175
3646	674	1175
3647	674	1175
3648	675	1174
3649	675	1174
3650	675	1174
3651	675	1174
3652	675	1174
3653	675	1174
3654	676	1173
3655	676	1173
3656	676	1173
3657	676	1173
3658	676	1172
3659	676	1172
3660	677	1172
3661	677	1171
3662	677	1171
3663	677	1171
3664	677	1171
3665	677	1171
3666	678	1170
3667	678	1170
3668	678	1170
3669	678	1170
3670	678	1170
3671	678	1170
3672	679	1169
3673	679	1169
3674	679	1169
3675	679	1169
3676	679	1168
3677	679	1168
3678	680	1168
3679	680	1168
3680	680	1168
3681	680	1167
3682	680	1167
3683	680	1167
3684	681	1167
3685	681	1166
3686	681	1166
3687	681	1166
3688	681	1166
3689	681	1166
3690	682	1165
3691	682	1165
3692	682	1165
3693	682	1165
3694	682	1164
3695	682	1164
3696	682	1164
3697	683	1163
3698	683	1163
3699	683	1163
3700	683	1163
3701	683	1163
3702	683	1162
3703	683	1162
3704	684	1162
3705	684	1162
3706	684	1162
3707	684	1161
3708	684	1161
3709	685	1161
3710	685	1161
3711	685	1160
3712	685	1160
3713	685	1160
3714	685	1160
3715	686	1160
3716	686	1160
3717	686	1159
3718	686	1159
3719	686	1159
3720	686	1159
3721	687	1158
3722	687	1158
3723	687	1158
3724	687	1158
3725	687	1158
3726	687	1157
3727	688	1157
3728	688	1157
3729	688	1157
3730	688	1157
3731	688	1156
3732	688	1156
3733	689	1156
3734	689	1156
3735	689	1155
3736	689	1155
3737	689	1155
3738	689	1155
3739	690	1155
3740	690	1154
3741	690	1154
3742	690	1154
3743	690	1154
3744	690	1154
3745	691	1153
3746	691	1153
3747	691	1153
3748	691	1153
3749	691	1153
3750	692	1152
3751	692	1152
3752	692	1152
3753	692	1152
3754	692	1151
3755	692	1151
3756	693	1151
3757	693	1151
3758	693	1151
3759	693	1151
3760	693	1151
3761	694	1150
3762	694	1150
3763	694	1150
3764	694	1150
3765	694	1150
3766	694	1149
3767	695	1149
3768	695	1149
3769	695	1149
3770	695	1148
3771	695	1148
3772	695	1148
3773	695	1148
3774	696	1148
3775	696	1147
3776	696	1147
3777	696	1147
3778	696	1147
3779	697	1147
3780	697	1146
3781	697	1146
3782	697	1146
3783	697	1146
3784	698	1146
3785	698	1145
3786	698	1145
3787	698	1145
3788	698	1145
3789	698	1145
3790	699	1144
3791	699	1144
3792	699	1144
3793	699	1144
3794	699	1144
3795	699	1143
3796	700	1143
3797	700	1143
3798	700	1143
3799	700	1142
3800	700	1142
3801	700	1142
3802	701	1142
3803	701	1142
3804	701	1141
3805	701	1141
3806	701	1141
3807	701	1141
3808	701	1140
3809	702	1140
3810	702	1140
3811	702	1140
3812	702	1139
3813	702	1139
3814	702	1139
3815	703	1139
3816	703	1139
3817	703	1139
3818	703	1138
3819	703	1138
3820	703	1138
3821	704	1138
3822	704	1137
3823	704	1137
3824	704	1137
3825	704	1137
3826	705	1137
3827	705	1137
3828	705	1137
3829	705	1136
3830	705	1136
3831	705	1136
3832	706	1136
3833	706	1135
3834	706	1135
3835	706	1135
3836	706	1135
3837	706	1134
3838	707	1134
3839	707	1134
3840	707	1134
3841	707	1134
3842	707	1133
3843	707	1133
3844	707	1133
3845	708	1133
3846	708	1132
3847	708	1132
3848	708	1132
3849	708	1132
3850	708	1131
3851	709	1131
3852	709	1131
3853	709	1131
3854	709	1131
3855	709	1131
3856	710	1130
3857	710	1130
3858	710	1130
3859	710	1130
3860	710	1130
3861	710	1129
3862	711	1129
3863	711	1129
3864	711	1129
3865	711	1129
3866	712	1129
3867	712	1128
3868	712	1128
3869	712	1128
3870	712	1128
3871	712	1128
3872	712	1127
3873	713	1127
3874	713	1127
3875	713	1127
3876	713	1126
3877	713	1126
3878	713	1126
3879	714	1126
3880	714	1125
3881	714	1125
3882	714	1125
3883	714	1125
3884	714	1125
3885	714	1124
3886	715	1124
3887	715	1124
3888	715	1124
3889	715	1124
3890	715	1123
3891	716	1123
3892	716	1123
3893	716	1123
3894	716	1122
3895	716	1122
3896	716	1122
3897	716	1122
3898	717	1122
3899	717	1121
3900	717	1121
3901	717	1121
3902	717	1121
3903	717	1121
3904	718	1120
3905	718	1120
3906	718	1120
3907	718	1120
3908	718	1119
3909	718	1119
3910	718	1119
3911	719	1119
3912	719	1118
3913	719	1118
3914	719	1118
3915	719	1118
3916	719	1117
3917	720	1117
3918	720	1117
3919	720	1117
3920	720	1116
3921	720	1116
3922	720	1116
3923	720	1116
3924	721	1116
3925	721	1115
3926	721	1115
3927	721	1115
3928	721	1115
3929	721	1115
3930	722	1114
3931	722	1114
3932	722	1114
3933	722	1114
3934	722	1113
3935	722	1113
3936	723	1113
3937	723	1113
3938	723	1112
3939	723	1112
3940	723	1112
3941	723	1112
3942	723	1112
3943	724	1111
3944	724	1111
3945	724	1111
3946	724	1111
3947	724	1111
3948	724	1110
3949	725	1110
3950	725	1110
3951	725	1110
3952	725	1109
3953	725	1109
3954	725	1109
3955	726	1109
3956	726	1109
3957	726	1108
3958	726	1108
3959	726	1108
3960	726	1108
3961	727	1108
3962	727	1107
3963	727	1107
3964	727	1107
3965	727	1107
3966	727	1106
3967	728	1106
3968	728	1106
3969	728	1106
3970	728	1106
3971	728	1105
3972	728	1105
3973	729	1105
3974	729	1105
3975	729	1104
3976	729	1104
3977	729	1104
3978	729	1104
3979	729	1104
3980	730	1103
3981	730	1103
3982	730	1103
3983	730	1103
3984	730	1103
3985	730	1102
3986	731	1102
3987	731	1102
3988	731	1102
3989	731	1101
3990	731	1101
3991	731	1101
3992	732	1101
3993	732	1100
3994	732	1100
3995	732	1100
3996	732	1100
3997	732	1100
3998	733	1100
3999	733	1099
4000	733	1099
4001	733	1099
4002	733	1099
4003	734	1099
4004	734	1099
4005	734	1099
4006	734	1098
4007	734	1098
4008	735	1098
4009	735	1098
4010	735	1098
4011	735	1097
4012	735	1097
4013	735	1097
4014	736	1097
4015	736	1097
4016	736	1096
4017	736	1096
4018	736	1096
4019	737	1096
4020	737	1096
4021	737	1096
4022	737	1095
4023	737	1095
4024	737	1095
4025	738	1095
4026	738	1094
4027	738	1094
4028	738	1094
4029	738	1094
4030	738	1094
4031	738	1093
4032	739	1093
4033	739	1093
4034	739	1093
4035	739	1092
4036	739	1092
4037	739	1092
4038	740	1092
4039	740	1092
4040	740	1091
4041	740	1091
4042	740	1091
4043	740	1091
4044	741	1091
4045	741	1090
4046	741	1090
4047	741	1090
4048	741	1090
4049	741	1090
4050	742	1089
4051	742	1089
4052	742	1089
4053	742	1089
4054	742	1089
4055	743	1088
4056	743	1088
4057	743	1088
4058	743	1088
4059	743	1088
4060	743	1087
4061	744	1087
4062	744	1087
4063	744	1087
4064	744	1086
4065	744	1086
4066	744	1086
4067	745	1086
4068	745	1086
4069	745	1085
4070	745	1085
4071	745	1085
4072	745	1085
4073	745	1084
4074	746	1084
4075	746	1084
4076	746	1084
4077	746	1083
4078	746	1083
4079	746	1083
4080	746	1083
4081	747	1083
4082	747	1082
4083	747	1082
4084	747	1082
4085	747	1082
4086	747	1081
4087	748	1081
4088	748	1081
4089	748	1081
4090	748	1081
4091	748	1080
4092	748	1080
4093	749	1080
4094	749	1080
4095	749	1080
4096	749	1080
4097	749	1079
4098	750	1079
4099	750	1079
4100	750	1079
4101	750	1079
4102	750	1078
4103	750	1078
4104	750	1078
4105	751	1078
4106	751	1078
4107	751	1077
4108	751	1077
4109	751	1077
4110	752	1077
4111	752	1077
4112	752	1076
4113	752	1076
4114	752	1076
4115	752	1076
4116	753	1076
4117	753	1075
4118	753	1075
4119	753	1075
4120	753	1075
4121	754	1075
4122	754	1075
4123	754	1074
4124	754	1074
4125	754	1074
4126	755	1074
4127	755	1074
4128	755	1074
4129	755	1073
4130	755	1073
4131	755	1073
4132	756	1073
4133	756	1073
4134	756	1072
4135	756	1072
4136	756	1072
4137	757	1072
4138	757	1072
4139	757	1071
4140	757	1071
4141	757	1071
4142	757	1071
4143	758	1071
4144	758	1070
4145	758	1070
4146	758	1070
4147	758	1070
4148	758	1070
4149	759	1070
4150	759	1069
4151	759	1069
4152	759	1069
4153	759	1069
4154	759	1069
4155	760	1068
4156	760	1068
4157	760	1068
4158	760	1068
4159	761	1068
4160	761	1068
4161	761	1067
4162	761	1067
4163	761	1067
4164	761	1067
4165	762	1067
4166	762	1067
4167	762	1066
4168	762	1066
4169	762	1066
4170	762	1066
4171	763	1065
4172	763	1065
4173	763	1065
4174	763	1065
4175	763	1065
4176	763	1065
4177	764	1064
4178	764	1064
4179	764	1064
4180	764	1064
4181	764	1064
4182	764	1063
4183	765	1063
4184	765	1063
4185	765	1063
4186	765	1063
4187	765	1062
4188	766	1062
4189	766	1062
4190	766	1062
4191	766	1062
4192	766	1061
4193	766	1061
4194	767	1061
4195	767	1061
4196	767	1061
4197	767	1061
4198	768	1061
4199	768	1060
4200	768	1060
4201	768	1060
4202	768	1060
4203	769	1060
4204	769	1060
4205	769	1059
4206	769	1059
4207	769	1059
4208	769	1059
4209	770	1059
4210	770	1058
4211	770	1058
4212	770	1058
4213	770	1058
4214	770	1058
4215	771	1057
4216	771	1057
4217	771	1057
4218	771	1057
4219	771	1057
4220	772	1057
4221	772	1056
4222	772	1056
4223	772	1056
4224	772	1056
4225	772	1056
4226	773	1055
4227	773	1055
4228	773	1055
4229	773	1055
4230	773	1055
4231	774	1055
4232	774	1055
4233	774	1054
4234	774	1054
4235	774	1054
4236	775	1054
4237	775	1054
4238	775	1053
4239	775	1053
4240	775	1053
4241	776	1053
4242	776	1053
4243	776	1053
4244	776	1052
4245	776	1052
4246	776	1052
4247	777	1052
4248	777	1051
4249	777	1051
4250	777	1051
4251	777	1051
4252	777	1051
4253	778	1050
4254	778	1050
4255	778	1050
4256	778	1050
4257	778	1050
4258	778	1049
4259	778	1049
4260	779	1049
4261	779	1049
4262	779	1049
4263	779	1048
4264	779	1048
4265	780	1048
4266	780	1048
4267	780	1048
4268	780	1048
4269	780	1047
4270	781	1047
4271	781	1047
4272	781	1047
4273	781	1047
4274	781	1046
4275	781	1046
4276	781	1046
4277	782	1046
4278	782	1045
4279	782	1045
4280	782	1045
4281	782	1045
4282	782	1045
4283	783	1044
4284	783	1044
4285	783	1044
4286	783	1044
4287	783	1044
4288	783	1043
4289	784	1043
4290	784	1043
4291	784	1043
4292	784	1042
4293	784	1042
4294	784	1042
4295	784	1042
4296	785	1041
4297	785	1041
4298	785	1041
4299	785	1041
4300	785	1041
4301	785	1040
4302	785	1040
4303	786	1040
4304	786	1040
4305	786	1040
4306	786	1039
4307	786	1039
4308	787	1039
4309	787	1039
4310	787	1039
4311	787	1038
4312	787	1038
4313	787	1038
4314	788	1038
4315	788	1038
4316	788	1037
4317	788	1037
4318	788	1037
4319	788	1037
4320	788	1036
4321	789	1036
4322	789	1036
4323	789	1036
4324	789	1036
4325	789	1035
4326	789	1035
4327	790	1035
4328	790	1035
4329	790	1035
4330	790	1034
4331	790	1034
4332	791	1034
4333	791	1034
4334	791	1034
4335	791	1033
4336	791	1033
4337	791	1033
4338	792	1033
4339	792	1033
4340	792	1033
4341	792	1032
4342	792	1032
4343	792	1032
4344	793	1032
4345	793	1032
4346	793	1031
4347	793	1031
4348	793	1031
4349	793	1031
4350	794	1030
4351	794	1030
4352	794	1030
4353	794	1030
4354	794	1030
4355	795	1030
4356	795	1029
4357	795	1029
4358	795	1029
4359	795	1029
4360	795	1029
4361	796	1028
4362	796	1028
4363	796	1028
4364	796	1028
4365	796	1028
4366	796	1027
4367	796	1027
4368	797	1027
4369	797	1027
4370	797	1026
4371	797	1026
4372	797	1026
4373	798	1026
4374	798	1026
4375	798	1026
4376	798	1025
4377	798	1025
4378	798	1025
4379	799	1025
4380	799	1025
4381	799	1024
4382	799	1024
4383	799	1024
4384	799	1024
4385	799	1023
4386	800	1023
4387	800	1023
4388	800	1023
4389	800	1023
4390	800	1022
4391	800	1022
4392	801	1022
4393	801	1022
4394	801	1021
4395	801	1021
4396	801	1021
4397	801	1021
4398	801	1021
4399	802	1020
4400	802	1020
4401	802	1020
4402	802	1020
4403	802	1020
4404	802	1019
4405	803	1019
4406	803	1019
4407	803	1019
4408	803	1019
4409	803	1018
4410	803	1018
4411	804	1018
4412	804	1018
4413	804	1018
4414	804	1018
4415	805	1017
4416	805	1017
4417	805	1017
4418	805	1017
4419	805	1017
4420	805	1016
4421	805	1016
4422	806	1016
4423	806	1016
4424	806	1016
4425	806	1015
4426	806	1015
4427	806	1015
4428	807	1015
4429	807	1014
4430	807	1014
4431	807	1014
4432	807	1014
4433	807	1014
4434	808	1013
4435	808	1013
4436	808	1013
4437	808	1013
4438	808	1013
4439	808	1012
4440	809	1012
4441	809	1012
4442	809	1012
4443	809	1012
4444	809	1011
4445	809	1011
4446	810	1011
4447	810	1011
4448	810	1011
4449	810	1011
4450	810	1010
4451	810	1010
4452	811	1010
4453	811	1010
4454	811	1010
4455	811	1009
4456	811	1009
4457	811	1009
4458	812	1009
4459	812	1009
4460	812	1008
4461	812	1008
4462	812	1008
4463	812	1008
4464	813	1008
4465	813	1007
4466	813	1007
4467	813	1007
4468	813	1007
4469	813	1006
4470	814	1006
4471	814	1006
4472	814	1006
4473	814	1006
4474	814	1005
4475	814	1005
4476	815	1005
4477	815	1005
4478	815	1005
4479	815	1004
4480	815	1004
4481	815	1004
4482	816	1004
4483	816	1004
4484	816	1003
4485	816	1003
4486	816	1003
4487	817	1003
4488	817	1003
4489	817	1003
4490	817	1002
4491	817	1002
4492	817	1002
4493	817	1002
4494	818	1002
4495	818	1001
4496	818	1001
4497	818	1001
4498	818	1001
4499	819	1001
4500	819	1000
4501	819	1000
4502	819	1000
4503	819	1000
4504	819	1000
4505	819	999
4506	820	999
4507	820	999
4508	820	999
4509	820	998
4510	820	998
4511	820	998
4512	821	998
4513	821	998
4514	821	997
4515	821	997
4516	821	997
4517	821	997
4518	822	997
4519	822	996
4520	822	996
4521	822	996
4522	822	996
4523	823	996
4524	823	996
4525	823	995
4526	823	995
4527	823	995
4528	823	995
4529	824	995
4530	824	994
4531	824	994
4532	824	994
4533	824	994
4534	824	994
4535	825	993
4536	825	993
4537	825	993
4538	825	993
4539	825	993
4540	825	992
4541	826	992
4542	826	992
4543	826	992
4544	826	991
4545	826	991
4546	826	991
4547	826	991
4548	827	991
4549	827	990
4550	827	990
4551	827	990
4552	827	990
4553	828	990
4554	828	990
4555	828	989
4556	828	989
4557	828	989
4558	828	989
4559	828	988
4560	829	988
4561	829	988
4562	829	988
4563	829	988
4564	829	987
4565	829	987
4566	830	987
4567	830	987
4568	830	986
4569	830	986
4570	830	986
4571	830	986
4572	831	986
4573	831	986
4574	831	985
4575	831	985
4576	831	985
4577	832	985
4578	832	985
4579	832	985
4580	832	984
4581	832	984
4582	832	984
4583	832	984
4584	833	983
4585	833	983
4586	833	983
4587	833	983
4588	833	983
4589	833	982
4590	834	982
4591	834	982
4592	834	982
4593	834	982
4594	834	981
4595	834	981
4596	834	981
4597	835	981
4598	835	980
4599	835	980
4600	835	980
4601	835	980
4602	836	980
4603	836	980
4604	836	979
4605	836	979
4606	836	979
4607	836	979
4608	837	979
4609	837	978
4610	837	978
4611	837	978
4612	837	978
4613	837	978
4614	838	977
4615	838	977
4616	838	977
4617	838	977
4618	838	977
4619	838	976
4620	839	976
4621	839	976
4622	839	976
4623	839	976
4624	839	975
4625	839	975
4626	840	975
4627	840	975
4628	840	975
4629	840	974
4630	840	974
4631	840	974
4632	840	974
4633	841	974
4634	841	973
4635	841	973
4636	841	973
4637	841	973
4638	841	973
4639	842	972
4640	842	972
4641	842	972
4642	842	972
4643	842	972
4644	843	971
4645	843	971
4646	843	971
4647	843	971
4648	843	970
4649	843	970
4650	843	970
4651	844	970
4652	844	970
4653	844	969
4654	844	969
4655	844	969
4656	844	969
4657	844	969
4658	845	968
4659	845	968
4660	845	968
4661	845	968
4662	845	967
4663	845	967
4664	846	967
4665	846	967
4666	846	967
4667	846	967
4668	846	966
4669	846	966
4670	847	966
4671	847	966
4672	847	965
4673	847	965
4674	847	965
4675	847	965
4676	848	965
4677	848	964
4678	848	964
4679	848	964
4680	848	964
4681	848	964
4682	848	963
4683	849	963
4684	849	963
4685	849	963
4686	849	963
4687	849	962
4688	849	962
4689	850	962
4690	850	962
4691	850	961
4692	850	961
4693	850	961
4694	850	961
4695	850	961
4696	851	960
4697	851	960
4698	851	960
4699	851	960
4700	851	959
4701	851	959
4702	851	959
4703	852	959
4704	852	959
4705	852	958
4706	852	958
4707	852	958
4708	852	958
4709	852	958
4710	853	957
4711	853	957
4712	853	957
4713	853	957
4714	853	956
4715	853	956
4716	854	956
4717	854	956
4718	854	956
4719	854	955
4720	854	955
4721	854	955
4722	854	955
4723	855	955
4724	855	954
4725	855	954
4726	855	954
4727	855	954
4728	855	954
4729	856	953
4730	856	953
4731	856	953
4732	856	953
4733	856	952
4734	856	952
4735	857	952
4736	857	952
4737	857	952
4738	857	952
4739	857	951
4740	857	951
4741	858	951
4742	858	951
4743	858	951
4744	858	950
4745	858	950
4746	858	950
4747	859	950
4748	859	950
4749	859	949
4750	859	949
4751	859	949
4752	859	949
4753	860	949
4754	860	948
4755	860	948
4756	860	948
4757	860	948
4758	860	948
4759	860	947
4760	861	947
4761	861	947
4762	861	947
4763	861	946
4764	861	946
4765	861	946
4766	862	946
4767	862	946
4768	862	945
4769	862	945
4770	862	945
4771	862	945
4772	862	944
4773	863	944
4774	863	944
4775	863	944
4776	863	944
4777	863	944
4778	863	943
4779	864	943
4780	864	943
4781	864	943
4782	864	942
4783	864	942
4784	864	942
4785	865	942
4786	865	942
4787	865	941
4788	865	941
4789	865	941
4790	865	941
4791	865	941
4792	866	940
4793	866	940
4794	866	940
4795	866	940
4796	866	940
4797	866	939
4798	867	939
4799	867	939
4800	867	939
4801	867	939
4802	867	938
4803	867	938
4804	868	938
4805	868	938
4806	868	938
4807	868	937
4808	868	937
4809	868	937
4810	868	937
4811	869	937
4812	869	936
4813	869	936
4814	869	936
4815	869	936
4816	869	936
4817	870	935
4818	870	935
4819	870	935
4820	870	935
4821	870	935
4822	870	934
4823	871	934
4824	871	934
4825	871	934
4826	871	934
4827	871	933
4828	871	933
4829	872	933
4830	872	933
4831	872	933
4832	872	932
4833	872	932
4834	872	932
4835	872	932
4836	873	932
4837	873	931
4838	873	931
4839	873	931
4840	873	931
4841	874	931
4842	874	930
4843	874	930
4844	874	930
4845	874	930
4846	874	930
4847	874	929
4848	875	929
4849	875	929
4850	875	929
4851	875	928
4852	875	928
4853	875	928
4854	876	928
4855	876	928
4856	876	927
4857	876	927
4858	876	927
4859	876	927
4860	876	927
4861	877	926
4862	877	926
4863	877	926
4864	877	926
4865	877	926
4866	877	925
4867	878	925
4868	878	925
4869	878	925
4870	878	924
4871	878	924
4872	878	924
4873	878	924
4874	879	924
4875	879	923
4876	879	923
4877	879	923
4878	879	923
4879	879	923
4880	880	923
4881	880	922
4882	880	922
4883	880	922
4884	880	922
4885	880	922
4886	881	921
4887	881	921
4888	881	921
4889	881	921
4890	881	921
4891	881	920
4892	882	920
4893	882	920
4894	882	920
4895	882	920
4896	882	919
4897	882	919
4898	883	919
4899	883	919
4900	883	919
4901	883	919
4902	883	918
4903	884	918
4904	884	918
4905	884	918
4906	884	918
4907	884	917
4908	884	917
4909	884	917
4910	885	917
4911	885	916
4912	885	916
4913	885	916
4914	885	916
4915	885	916
4916	886	915
4917	886	915
4918	886	915
4919	886	915
4920	886	915
4921	886	914
4922	886	914
4923	887	914
4924	887	914
4925	887	914
4926	887	913
4927	887	913
4928	887	913
4929	888	913
4930	888	913
4931	888	912
4932	888	912
4933	888	912
4934	888	912
4935	889	912
4936	889	911
4937	889	911
4938	889	911
4939	889	911
4940	889	911
4941	890	911
4942	890	910
4943	890	910
4944	890	910
4945	890	910
4946	890	909
4947	891	909
4948	891	909
4949	891	909
4950	891	909
4951	891	908
4952	891	908
4953	891	908
4954	892	908
4955	892	908
4956	892	907
4957	892	907
4958	892	907
4959	892	907
4960	893	907
4961	893	906
4962	893	906
4963	893	906
4964	893	906
4965	893	906
4966	893	905
4967	894	905
4968	894	905
4969	894	905
4970	894	904
4971	894	904
4972	894	904
4973	895	904
4974	895	904
4975	895	904
4976	895	903
4977	895	903
4978	896	903
4979	896	903
4980	896	903
4981	896	903
4982	896	902
4983	896	902
4984	897	902
4985	897	902
4986	897	902
4987	897	902
4988	897	901
4989	898	901
4990	898	901
4991	898	901
4992	898	901
4993	898	901
4994	899	900
4995	899	900
4996	899	900
4997	899	900
4998	899	900
4999	900	900
5000	900	899
5001	900	899
5002	900	899
5003	900	899
5004	901	899
5005	901	899
5006	901	898
5007	901	898
5008	901	898
5009	901	898
5010	902	898
5011	902	898
5012	902	897
5013	902	897
5014	902	897
5015	902	897
5016	903	896
5017	903	896
5018	903	896
5019	903	896
5020	903	896
5021	904	896
5022	904	895
5023	904	895
5024	904	895
5025	904	895
5026	905	895
5027	905	895
5028	905	894
5029	905	894
5030	905	894
5031	906	894
5032	906	894
5033	906	894
5034	906	893
5035	906	893
5036	907	893
5037	907	893
5038	907	893
5039	907	893
5040	907	892
5041	907	892
5042	908	892
5043	908	892
5044	908	892
5045	908	892
5046	908	891
5047	908	891
5048	909	891
5049	909	891
5050	909	891
5051	909	890
5052	909	890
5053	910	890
5054	910	890
5055	910	890
5056	910	890
5057	910	890
5058	911	889
5059	911	889
5060	911	889
5061	911	889
5062	911	889
5063	912	889
5064	912	888
5065	912	888
5066	912	888
5067	912	888
5068	913	888
5069	913	888
5070	914	888
5071	914	888
5072	914	888
5073	914	888
5074	914	887
5075	915	887
5076	915	887
5077	915	887
5078	915	887
5079	916	887
5080	916	887
5081	916	886
5082	916	886
5083	916	886
5084	917	886
5085	917	886
5086	917	886
5087	917	886
5088	917	885
5089	918	885
5090	918	885
5091	918	885
5092	918	885
5093	919	885
5094	919	885
5095	920	885
5096	920	885
5097	920	885
5098	920	884
5099	920	884
5100	921	884
5101	921	884
5102	921	884
5103	921	884
5104	921	883
5105	921	883
5106	922	883
5107	922	883
5108	922	883
5109	922	882
5110	922	882
5111	922	882
5112	923	882
5113	923	882
5114	923	882
5115	923	881
5116	923	881
5117	924	881
5118	924	881
5119	924	881
5120	924	880
5121	924	880
5122	924	880
5123	925	880
5124	925	880
5125	925	880
5126	925	879
5127	926	879
5128	926	879
5129	926	879
5130	926	879
5131	926	879
5132	927	879
5133	927	878
5134	927	878
5135	927	878
5136	928	878
5137	929	879
5138	930	879
5139	930	879
5140	930	879
5141	930	879
5142	931	879
5143	931	879
5144	932	879
5145	936	883
5146	936	883
5147	936	883
5148	937	882
5149	937	882
5150	937	882
5151	937	882
5152	937	881
5153	937	881
5154	937	881
5155	938	881
5156	938	881
5157	938	880
5158	938	880
5159	938	880
5160	938	880
5161	939	880
5162	939	879
5163	939	879
5164	939	879
5165	940	879
5166	942	881
5167	942	881
5168	943	881
5169	943	881
5170	943	880
5171	943	880
5172	943	880
5173	943	880
5174	943	880
5175	943	879
5176	944	879
5177	944	879
5178	944	879
5179	944	878
5180	944	878
5181	944	878
5182	945	878
5183	945	878
5184	945	878
5185	945	877
5186	945	877
5187	946	877
5188	946	877
5189	946	877
5190	946	877
5191	946	876
5192	946	876
5193	947	876
5194	947	876
5195	947	876
5196	947	875
5197	947	875
5198	948	875
5199	948	875
5200	948	875
5201	948	874
5202	948	874
5203	948	874
5204	949	874
5205	949	874
5206	949	874
5207	949	873
5208	949	873
5209	950	873
5210	950	873
5211	950	873
5212	950	872
5213	950	872
5214	951	872
5215	951	872
5216	951	872
5217	951	872
5218	951	871
5219	951	871
5220	952	871
5221	952	871
5222	952	871
5223	952	870
5224	952	870
5225	953	870
5226	953	870
5227	953	870
5228	953	870
5229	953	869
5230	953	869
5231	954	869
5232	954	869
5233	954	869
5234	954	868
5235	954	868
5236	954	868
5237	955	868
5238	955	868
5239	955	867
5240	955	867
5241	955	867
5242	955	867
5243	956	867
5244	956	867
5245	956	866
5246	956	866
5247	956	866
5248	957	866
5249	957	866
5250	958	866
5251	958	866
5252	958	866
5253	958	865
5254	958	865
5255	958	865
5256	959	865
5257	959	865
5258	959	865
5259	959	864
5260	959	864
5261	960	864
5262	960	864
5263	960	864
5264	960	864
5265	960	863
5266	961	863
5267	961	863
5268	961	863
5269	961	862
5270	961	862
5271	962	862
5272	962	862
5273	962	862
5274	962	862
5275	962	862
5276	962	861
5277	963	861
5278	963	861
5279	963	861
5280	963	861
5281	963	860
5282	963	860
5283	964	860
5284	964	860
5285	964	860
5286	964	860
5287	964	859
5288	965	859
5289	965	859
5290	965	859
5291	965	859
5292	965	858
5293	966	858
5294	966	858
5295	966	858
5296	966	858
5297	966	857
5298	966	857
5299	967	857
5300	967	857
5301	967	857
5302	967	857
5303	967	856
5304	967	856
5305	968	856
5306	968	856
5307	968	856
5308	968	855
5309	968	855
5310	968	855
5311	969	855
5312	969	855
5313	969	854
5314	969	854
5315	969	854
5316	969	854
5317	970	854
5318	970	853
5319	970	853
5320	970	853
5321	970	853
5322	971	853
5323	971	853
5324	971	852
5325	971	852
5326	971	852
5327	972	852
5328	972	852
5329	972	851
5330	972	851
5331	972	851
5332	972	851
5333	973	851
5334	973	851
5335	973	850
5336	973	850
5337	973	850
5338	973	850
5339	974	850
5340	974	849
5341	974	849
5342	974	849
5343	974	849
5344	975	849
5345	975	849
5346	975	848
5347	975	848
5348	975	848
5349	976	848
5350	976	848
5351	976	847
5352	976	847
5353	976	847
5354	977	847
5355	977	847
5356	977	847
5357	977	846
5358	977	846
5359	977	846
5360	978	846
5361	978	846
5362	978	845
5363	978	845
5364	978	845
5365	978	845
5366	979	845
5367	979	844
5368	979	844
5369	979	844
5370	979	844
5371	979	844
5372	980	844
5373	980	843
5374	981	844
5375	981	844
5376	981	843
5377	981	843
5378	981	843
5379	982	843
5380	982	843
5381	982	842
5382	982	842
5383	982	842
5384	983	842
5385	983	842
5386	983	842
5387	983	841
5388	983	841
5389	983	841
5390	984	841
5391	984	841
5392	984	840
5393	984	840
5394	984	840
5395	984	840
5396	985	840
5397	985	840
5398	985	839
5399	985	839
5400	985	839
5401	986	839
5402	986	839
5403	986	838
5404	986	838
5405	986	838
5406	986	838
5407	987	838
5408	987	837
5409	987	837
5410	987	837
5411	987	837
5412	988	837
5413	988	837
5414	988	836
5415	988	836
5416	988	836
5417	988	836
5418	989	836
5419	989	836
5420	989	835
5421	989	835
5422	989	835
5423	989	835
5424	990	835
5425	990	834
5426	990	834
5427	990	834
5428	990	834
5429	991	834
5430	991	834
5431	991	833
5432	991	833
5433	992	833
5434	992	833
5435	992	833
5436	992	833
5437	992	832
5438	992	832
5439	993	832
5440	993	832
5441	993	832
5442	993	831
5443	993	831
5444	994	831
5445	994	831
5446	994	831
5447	994	831
5448	994	830
5449	994	830
5450	995	830
5451	995	830
5452	995	830
5453	995	829
5454	995	829
5455	996	829
5456	996	829
5457	996	829
5458	996	828
5459	996	828
5460	996	828
5461	997	828
5462	997	828
5463	997	828
5464	997	827
5465	997	827
5466	998	827
5467	998	827
5468	998	827
5469	998	826
5470	998	826
5471	998	826
5472	999	826
5473	999	826
5474	999	826
5475	999	825
5476	999	825
5477	1000	825
5478	1000	825
5479	1000	825
5480	1000	824
5481	1000	824
5482	1000	824
5483	1001	824
5484	1001	824
5485	1001	823
5486	1001	823
5487	1001	823
5488	1001	823
